Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL
125,M,38,175,1,0,0,1,1,0,0,0,0,0,108.1207143,0,1754.083571,892.7896429,13,6,2070.089286,1764.592857,392.8571429,300.1392857,521.9464286,28,17,1,8,13,NULL,NULL,NULL,NULL,NULL,NULL
126,F,33,173,1,0,0,1,0,0,70.79964286,0,0,0,0,0,771.6589286,771.6589286,8,8,999.0714286,999.0714286,0,0,994.7142857,23,23,0,0,22,NULL,NULL,NULL,NULL,NULL,NULL
127,F,25,150,1,0,0,1,0,0,2893.112857,0,0,676.7528571,0,0,32.15,32.15,3,3,52.14285714,52.14285714,0,0,52.14285714,4,4,0,0,4,1,1,1,19.35464286,0.071428571,14.07142857
128,M,70,6,1,0,0,1,0,0,31.29285714,0,0,0,0,0,633.4371429,633.4371429,3,3,612.8857143,612.8857143,0,10.95357143,598.5392857,13,13,0,1,11,NULL,NULL,NULL,NULL,NULL,NULL
129,M,42,126,1,0,0,0,0,0,1103.658571,0,0,0,0,0,1062.034286,1062.034286,5,5,1021.607143,1021.607143,678.5714286,0,343.0357143,9,9,2,0,7,1,0,1,28.29553571,0,6.138928571
130,F,60,147,1,0,0,1,0,0,12.75035714,0,0,681.5203571,0,0,1922.257143,1339.546429,24,22,1958.164286,1350.260714,185.7142857,85.37142857,496.0357143,45,24,6,11,3,1,0,0,0.067142857,0,0
131,M,47,92,1,0,0,0,0,0,898.485,0,0,0,0,0,23.21428571,23.21428571,1,1,24.32142857,24.32142857,0,0,22.14285714,3,3,0,0,2,1,1,0,3.138928571,4.642857143,0
132,M,50,53,1,1,0,0,0,0,79.41857143,1259.155,0,0,0,0,68.40142857,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.473214286,0,0
133,M,46,6,1,0,0,0,0,0,140.6675,0,0,0,0,0,0.018928571,0.018928571,1,1,1.428571429,1.428571429,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
134,M,32,128,1,0,0,0,0,1,2809.197857,0,0,0,0,7237.215357,528.7110714,433.4292857,3,2,403.8214286,401,285.7142857,0,0,6,5,2,0,0,0,0,1,0,0,20.14
135,M,24,82,1,0,0,0,0,0,184.1060714,0,0,0,0,0,0.001785714,0.001785714,1,1,169.5382143,169.5382143,71.42857143,95.60964286,0,10,10,4,4,0,NULL,NULL,NULL,NULL,NULL,NULL
136,M,33,52,1,0,0,0,0,0,564.9810714,0,0,0,0,0,399.0728571,399.0728571,2,2,96.64285714,96.64285714,0,0,95.10714286,4,4,0,0,3,0,0,0,0,0,0
137,F,63,168,3,0,1,0,0,0,185.7221429,0,0,0,0,0,447.1128571,447.1128571,2,2,503.9807143,503.9807143,178.5714286,255.9092857,67.42857143,11,11,1,6,3,0,1,0,0,9.392857143,0
138,M,47,79,1,0,0,0,0,0,114.5914286,0,0,0,0,0,182.1589286,182.1589286,2,2,123.6071429,123.6071429,0,0,121.4285714,2,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
139,F,74,64,1,0,0,1,1,0,1653.963214,0,0,0,940.5742857,0,406.5010714,398.9021429,13,8,466.9139286,400.7628571,303.5714286,59.75535714,25.71428571,18,11,2,3,1,0,0,0,0,0,0
140,M,25,125,1,0,0,1,0,0,7337.821786,0,0,0,0,0,3904.183214,3339.3825,11,9,3452.340714,2887.836429,0,0,2319.642857,7,6,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
141,F,20,24,1,1,4,0,0,0,36.60178571,4264.655,0,0,0,0,547.0492857,547.0492857,3,3,1228.748571,1228.748571,160.7142857,1002.962857,60.71428571,13,13,4,4,1,NULL,NULL,NULL,NULL,NULL,NULL
142,F,27,183,1,0,0,0,0,0,1511.683929,0,0,0,0,0,714.2857143,714.2857143,1,1,728.1071429,728.1071429,0,0,725.9285714,2,2,0,0,1,0,0,0,0,0,0
143,F,66,18,1,0,0,0,1,0,0,0,0,0,853.2671429,0,19775.64,18347.06857,10,9,18181.79357,16753.22214,71.42857143,1309.900714,15311.78571,50,49,2,26,15,1,0,1,5.416428571,0,2.410714286
144,M,67,104,1,0,0,0,0,0,1214.792143,0,0,0,0,0,178.5735714,178.5735714,2,2,42.42857143,42.42857143,14.28571429,28.14285714,0,3,3,1,2,0,NULL,NULL,NULL,NULL,NULL,NULL
145,M,14,52,1,1,0,0,0,0,78.52464286,57205.47107,0,0,0,0,1251.037857,1251.037857,4,4,1242.789286,1242.789286,585.7142857,116.0392857,539.6071429,21,21,6,6,8,NULL,NULL,NULL,NULL,NULL,NULL
146,M,37,89,1,0,0,0,0,0,0.258214286,0,0,0,0,0,446.9789286,446.9789286,3,3,345.8714286,345.8714286,35.71428571,310.1571429,0,15,15,1,14,0,NULL,NULL,NULL,NULL,NULL,NULL
147,M,25,176,1,0,0,0,0,0,125.5625,0,0,0,0,0,542.9378571,542.9378571,4,4,205.7142857,205.7142857,17.85714286,2.142857143,185.7142857,6,6,1,1,4,0,0,1,0,0,15.61321429
148,M,45,42,1,0,3,0,0,0,132.0985714,0,5560.714286,0,0,0,6043.837857,6043.837857,6,6,2378.608929,2378.608929,0,0,2366.0375,23,23,0,0,21,1,0,0,4.234464286,0,0
149,M,54,18,1,0,0,0,0,0,574.6835714,0,0,0,0,0,635.215,635.215,2,2,629.1071429,629.1071429,0,0,0,2,2,0,0,0,0,0,0,0,0,0
150,F,27,3,1,0,0,1,0,0,11.59428571,0,0,0,0,0,1539.13,1539.13,4,4,1441.051429,1441.051429,442.8571429,714.7657143,20.42857143,59,59,4,48,1,NULL,NULL,NULL,NULL,NULL,NULL
151,M,58,265,1,1,0,0,0,0,3053.753929,42257.00179,0,0,0,0,1688.0925,1683.585,6,5,1985.602857,1985.602857,321.4285714,294.9242857,1364.607143,18,18,2,6,8,NULL,NULL,NULL,NULL,NULL,NULL
152,M,50,64,1,0,0,1,0,0,4230.166429,0,0,0,0,0,192.2892857,192.2892857,2,2,283.5607143,283.5607143,125,0,10.71428571,6,6,2,0,1,NULL,NULL,NULL,NULL,NULL,NULL
153,F,67,92,1,1,0,1,0,0,936.1510714,2514.216071,0,0,0,0,3553.295714,2154.031786,56,37,3820.026786,2146.888929,264.2857143,418.0132143,1398.142857,92,57,12,15,18,NULL,NULL,NULL,NULL,NULL,NULL
154,M,28,151,1,0,0,0,0,0,785.9264286,0,0,0,0,0,446.4325,446.4325,5,5,1478.473929,1478.473929,0,1478.473929,0,38,38,0,38,0,NULL,NULL,NULL,NULL,NULL,NULL
155,M,27,97,1,0,0,0,0,0,0,0,0,0,0,0,726.4807143,726.4807143,2,2,641.8660714,641.8660714,321.4285714,127.7946429,191,14,14,3,8,2,NULL,NULL,NULL,NULL,NULL,NULL
156,M,54,95,1,1,1,0,0,0,417.8764286,6458.979286,9760.005357,0,0,0,1830.454643,1826.049286,7,5,4655.535714,4655.535714,0,0,1012.678571,8,8,0,0,6,0,0,1,0,0,16.31785714
157,M,25,151,1,0,0,0,0,0,3970.271786,0,0,0,0,0,1023.934286,1023.934286,3,3,1076.535714,1076.535714,357.1428571,157.8035714,343.3214286,18,18,2,6,7,0,0,0,0,0,0
158,M,0,152,1,1,0,0,0,0,326.6303571,16117.89714,0,0,0,0,2353.784286,2353.453214,5,4,1208.428214,1208.428214,0,1208.428214,0,13,13,0,13,0,0,0,0,0,0,0
159,M,33,152,1,0,0,0,0,0,1577.568214,0,0,0,0,0,714.3042857,714.3042857,3,3,3124.072143,3124.072143,178.5714286,65.37857143,2329.525714,15,15,1,1,10,0,0,1,0,0,9.940357143
160,F,41,181,1,0,0,0,0,0,3314.279643,0,0,0,0,0,1104.731071,1104.731071,3,3,708.7110714,708.7110714,0,50.13964286,657.8214286,23,23,0,7,15,0,0,1,0,0,17.0475
161,F,46,103,1,1,2,0,0,0,154.9292857,86.97535714,32280.21393,0,0,0,14.53285714,2.147142857,23,2,1.968571429,0,0,0,0,20,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
162,F,51,123,1,0,0,0,0,0,1.964642857,0,0,0,0,0,500.0378571,500.0378571,2,2,380.7857143,380.7857143,178.5714286,0,202.2142857,6,6,3,0,3,0,0,0,0,0,0
163,F,60,51,1,1,2,0,0,0,1304.829643,3096.087143,1687.600357,0,0,0,25142.54036,10397.09179,6,4,15735.74607,15735.74607,535.7142857,672.8567857,205.7464286,9,9,1,2,4,0,0,0,0,0,0
164,F,40,151,1,1,9,0,0,0,2690.460357,2579.983214,2851.120714,0,0,0,15.63035714,0.0825,2,1,3623.965,3623.965,107.1428571,595.0721429,2920.5,15,15,1,8,5,NULL,NULL,NULL,NULL,NULL,NULL
165,F,42,103,1,0,0,0,0,0,17.86857143,0,0,0,0,0,1383.262857,1383.262857,3,3,1065.923214,1065.923214,142.8571429,0,779.0085714,17,17,1,0,12,NULL,NULL,NULL,NULL,NULL,NULL
166,M,48,51,1,0,0,1,0,1,15.79714286,0,0,754.9014286,0,2216.481429,1385.913929,1180.379643,15,12,1454.598214,1191.076786,892.8571429,0,71.42857143,23,14,5,0,2,NULL,NULL,NULL,NULL,NULL,NULL
167,M,73,92,1,0,0,0,0,0,3446.811429,0,0,0,0,0,232.8639286,232.8639286,3,3,170.625,170.625,42.85714286,90.73214286,37.03571429,15,15,3,8,4,1,0,0,1.703214286,0,0
168,F,26,168,1,1,0,1,0,0,71.42857143,17921.30929,0,0,0,0,303.645,303.645,3,3,315.0714286,315.0714286,0,0,311.6785714,7,7,0,0,6,NULL,NULL,NULL,NULL,NULL,NULL
169,M,75,76,1,0,0,0,0,0,1106.425714,0,0,0,0,0,1012.013214,1012.013214,3,3,869.4657143,869.4657143,217.8571429,246.6775,403.5025,21,21,5,9,6,NULL,NULL,NULL,NULL,NULL,NULL
170,F,41,151,1,0,0,0,0,0,0,0,0,0,0,0,321.4289286,321.4289286,2,2,312.3735714,312.3735714,0,0,3.535714286,5,5,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
171,F,22,151,1,0,0,0,0,0,4112.732857,0,0,0,0,0,854.5785714,854.5785714,3,3,967.6146429,967.6146429,435.7142857,347.7575,178.1428571,59,59,12,27,9,1,1,0,6.762142857,9,0
172,F,56,188,1,3,0,0,1,0,0.041428571,4191.274286,0,0,28.97142857,0,109.9739286,107.1467857,6,2,18,16.57142857,0,0,15.85714286,5,3,0,0,2,0,0,0,0,0,0
173,M,23,150,1,0,0,0,0,0,3913.798214,0,0,0,0,0,0.021071429,0.021071429,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,0,0,0,0,0,0
174,M,22,109,1,0,0,1,0,1,70.76928571,0,0,532.6325,0,14233.63607,1322.5,1282.800714,6,5,1251.982143,1246.339286,521.4285714,114.7035714,236.4642857,19,17,2,5,6,NULL,NULL,NULL,NULL,NULL,NULL
175,F,41,61,1,0,0,0,0,2,0.070714286,0,0,0,0,20749.29464,676.3442857,548.9657143,5,4,569.6253571,566.8039286,214.2857143,0,193.2325,8,7,2,0,3,NULL,NULL,NULL,NULL,NULL,NULL
176,F,56,188,1,0,0,0,0,0,343.9407143,0,0,0,0,0,310.8242857,310.8242857,2,2,373.4332143,373.4332143,125,76.0775,169.7485714,18,18,4,8,3,NULL,NULL,NULL,NULL,NULL,NULL
177,F,22,71,1,0,0,0,0,0,3515.777143,0,0,0,0,0,540.5871429,540.5871429,2,2,180.9642857,180.9642857,0,0,178.5714286,3,3,0,0,2,0,0,0,0,0,0
178,M,20,46,1,1,0,0,0,0,86.61035714,0.110357143,0,0,0,0,9.494285714,0.065357143,2,1,1414.714286,1414.714286,0,0,1414.714286,4,4,0,0,4,1,0,0,1.581428571,0,0
179,F,20,109,1,0,0,0,0,0,11.68464286,0,0,0,0,0,1322.144643,1322.144643,5,5,642.6071429,642.6071429,89.28571429,10.32142857,539.6071429,9,9,2,2,4,0,0,1,0,0,14.13857143
180,F,56,174,1,0,0,0,0,0,902.4875,0,0,0,0,0,500.1935714,500.1935714,2,2,473.8214286,473.8214286,464.2857143,0,7.571428571,10,10,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
181,M,71,0,1,1,0,0,0,0,549.2064286,36.61321429,0,0,0,0,377.6235714,377.6203571,7,6,13.96428571,13.96428571,0,0,11.78571429,2,2,0,0,1,0,0,1,0,0,12.94357143
182,M,64,187,1,0,0,0,0,0,443.9885714,0,0,0,0,0,606.54,606.54,7,7,962.6625,962.6625,225,578.8057143,158.8567857,43,43,8,32,3,1,0,0,5.793928571,0,0
183,M,32,179,1,0,0,0,0,0,4726.620714,0,0,0,0,0,378.2507143,378.2507143,4,4,325.7764286,325.7764286,85.71428571,83.94535714,152.3667857,22,22,4,8,6,NULL,NULL,NULL,NULL,NULL,NULL
184,F,30,115,1,0,0,0,0,0,160.9032143,0,0,0,0,0,0.009642857,0.009642857,1,1,131.8742857,131.8742857,0,129.3432143,0,4,4,0,2,0,0,1,0,0,5.785714286,0
185,M,24,95,1,0,0,0,0,0,5733.328214,0,0,0,0,0,620.8582143,620.8582143,3,3,435.8285714,435.8285714,0,73.47142857,358.9642857,9,9,0,3,5,1,0,0,1.545357143,0,0
186,M,40,26,1,0,0,1,0,1,981.5882143,0,0,0,0,8742.690357,1918.873929,1343.863929,23,18,1884.7275,1243.863929,332.1428571,73.24285714,239.5,34,18,4,4,4,0,0,0,0,0,0
187,M,55,164,1,1,25,0,0,0,923.9675,456.4010714,0,0,0,0,1531.133214,1518.616071,6,4,762.4703571,762.4703571,160.7142857,140.4821429,302.9596429,24,24,3,6,10,1,0,1,2.701071429,0,15.75
188,F,30,53,1,0,0,1,0,0,748.6853571,0,0,0,0,0,2906.782143,1922.457143,29,26,2869.128214,1922.457143,185.7142857,238.7392857,508.5,56,33,4,14,8,NULL,NULL,NULL,NULL,NULL,NULL
189,M,16,22,2,0,0,0,0,1,18245.91321,0,0,0,0,6001.416786,199.8435714,110.7146429,3,2,113.2857143,106.25,0,0,0,4,2,0,0,0,0,0,0,0,0,0
190,M,50,62,1,1,0,1,0,0,3732.89,6177.329643,0,157.9267857,0,0,357.7289286,357.1482143,3,2,249.9607143,249.9607143,0,48.60357143,198.9642857,5,5,0,2,2,0,0,0,0,0,0
191,M,59,150,1,0,0,0,0,0,1047.586071,0,0,0,0,0,998.6810714,998.6810714,4,4,995.4103571,995.4103571,114.2857143,83.94678571,790.035,19,19,6,5,4,0,0,0,0,0,0
192,F,61,57,1,2,4,0,0,0,5.295357143,12783.565,367.8571429,0,0,0,20.7,0.023928571,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.857142857
193,F,64,181,1,1,0,0,0,0,142.9532143,106.1528571,0,0,0,0,902.4964286,898.5803571,6,5,1474.714286,1474.714286,0,0,1472.214286,6,6,0,0,5,0,0,0,0,0,0
194,M,27,2,1,0,0,0,0,0,239.0639286,0,0,0,0,0,58.93071429,58.93071429,3,3,342.7071429,342.7071429,0,0,0,3,3,0,0,0,0,1,0,0,5.407142857,0
195,M,65,162,1,0,0,0,0,0,5826.981429,0,0,0,0,0,3350.016071,3350.016071,8,8,4292.571429,4292.571429,0,53.5,4232.285714,18,18,0,1,15,0,0,0,0,0,0
196,M,63,75,1,1,0,0,0,0,56.39607143,0.045714286,0,0,0,0,18350.82214,1353.574286,10,4,1100.100714,1100.100714,375,95.46857143,377.9285714,21,21,1,3,14,NULL,NULL,NULL,NULL,NULL,NULL
197,M,70,58,1,1,4,0,0,0,686.3078571,191591.1896,0,0,0,0,29178.79607,29178.26893,10,9,30910.96429,30910.96429,0,0,2241.357143,11,11,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
198,F,54,5,1,0,3,0,0,0,3991.991429,0,0,0,0,0,377.0432143,377.0432143,2,2,393.8071429,393.8071429,178.5714286,29.12857143,183.6071429,11,11,1,3,6,0,0,0,0,0,0
199,F,47,151,1,0,0,0,0,1,151.8246429,0,0,0,0,4461.236429,1480.593929,1460.473214,4,3,1171.263571,1166.977857,214.2857143,130.6135714,487.5357143,43,41,4,12,3,NULL,NULL,NULL,NULL,NULL,NULL
200,F,24,129,2,0,2,0,1,0,0,0,0,0,476.7142857,0,20182.24571,16530.45786,10,4,7658.063214,7040.221429,667.8571429,2470.335714,892.3514286,62,38,4,39,10,NULL,NULL,NULL,NULL,NULL,NULL
201,M,68,34,2,0,0,0,0,0,5112.856429,0,0,0,0,0,475.3592857,475.3592857,2,2,837.0035714,837.0035714,464.2857143,0,0,6,6,3,0,0,NULL,NULL,NULL,NULL,NULL,NULL
202,F,61,150,1,0,0,1,1,0,42.95142857,0,0,0,254.9896429,0,1190.065,1125.106786,9,4,1577.052857,1336.653571,0,235.8992857,966.9642857,18,12,0,2,6,0,0,0,0,0,0
203,F,57,181,1,0,0,0,0,0,10.77285714,0,0,0,0,0,503.5746429,503.5746429,2,2,556.3928571,556.3928571,553.5714286,0,0,11,11,6,0,0,1,1,1,0.641607143,16.94535714,5.714285714
204,F,41,12,1,0,0,0,0,0,0.682142857,0,0,0,0,0,349.2710714,349.2710714,2,2,397.25,397.25,357.1428571,0,38.57142857,6,6,2,0,1,0,0,0,0,0,0
205,M,19,9,1,0,0,1,0,0,3234.503214,0,0,29.37607143,0,0,713.7528571,713.7528571,5,5,819.285,819.285,35.71428571,86.5,693.8207143,15,15,1,1,12,0,0,0,0,0,0
206,M,83,205,1,1,0,0,0,0,11335.07071,22893.82286,0,0,0,0,371.4371429,0,3,0,755.5357143,0,0,0,41.25,3,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
207,F,41,25,1,0,0,0,0,0,176.6514286,0,0,0,0,0,53.60392857,53.60392857,3,3,16.24892857,16.24892857,0,0,0,3,3,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
208,F,40,183,1,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0.892857143,0.892857143,0,0,0,1,1,0,0,0,0,0,1,0,0,5.801785714
209,M,70,16,1,0,0,0,0,0,6833.382857,0,0,0,0,0,178.5725,178.5725,2,2,175.2142857,175.2142857,0,0,172.8214286,3,3,0,0,2,1,0,0,0.260714286,0,0
210,M,55,120,1,1,7,1,1,1,60226.14179,2501.696786,0,0,494.0885714,1193.524643,8900.306429,5592.935357,43,29,12011.99464,5592.935357,678.5714286,1805.7825,926.9814286,80,44,2,27,7,0,0,0,0,0,0
211,F,44,71,1,1,15,1,0,0,6047.588214,1610.681429,303.2432143,272.9392857,0,0,480.5610714,478.3935714,3,2,37.89285714,37.89285714,0,0,35.71428571,2,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
212,F,23,68,1,0,0,1,0,0,226.8142857,0,0,386.6507143,0,0,370.5467857,370.5467857,2,2,260.0125,260.0125,214.2857143,25.47678571,17.85714286,8,8,3,2,1,0,0,0,0,0,0
213,F,47,151,1,0,0,0,0,0,2462.121786,0,0,0,0,0,403.2525,403.2525,3,3,388.8928571,388.8928571,64.28571429,0,324.6071429,2,2,1,0,1,0,0,1,0,0,19.10714286
214,M,39,9,1,0,0,1,1,0,565.8,0,0,0,3522.233571,0,491.0453571,490.3310714,3,2,809.0321429,807.6035714,214.2857143,139.7107143,450.2142857,19,17,2,9,5,NULL,NULL,NULL,NULL,NULL,NULL
215,M,32,94,1,0,0,0,0,0,12891.62679,0,0,0,0,0,601.3675,601.3675,3,3,645.6785714,645.6785714,250,14.25,378.8214286,9,9,1,1,6,0,0,1,0,0,12.51178571
216,F,61,71,1,0,0,1,0,0,192.0907143,0,0,246.5178571,0,0,135.7164286,135.7164286,2,2,3.392857143,3.392857143,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
217,M,17,152,1,1,0,0,0,0,8134.361429,0,0,0,0,0,11454.82286,0.043571429,3,1,11430.35714,11430.35714,0,0,11428.57143,2,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
218,M,40,26,1,0,0,1,0,1,121.6953571,0,0,0,0,1280.531429,1950.901786,1373.158571,17,14,2083.9275,1363.697857,485.7142857,39,216.8571429,27,14,4,2,2,0,0,0,0,0,0
219,M,70,50,1,1,27,0,0,0,1400.168929,389883.8307,15095.64929,0,0,0,33213.0075,8192.971071,6,3,40102.30929,40102.30929,0,0,25498.30929,17,17,0,0,9,0,1,0,0,4.286785714,0
220,F,51,29,1,0,0,1,0,1,252.3603571,0,0,0,0,293.5996429,476.4721429,455.4321429,4,3,324.25,319.2142857,0,0,275.6785714,9,7,0,0,5,0,0,0,0,0,0
221,M,42,186,1,0,0,0,1,0,1442.284643,0,0,0,0,0,358.5721429,357.1432143,8,5,416.1035714,414.675,10.71428571,0,252.1428571,12,10,1,0,6,0,0,1,0,0,7.243214286
222,F,70,68,1,0,0,0,0,0,0,0,0,0,0,0,879.9689286,879.9689286,3,3,815.0714286,815.0714286,0,28.39285714,757.1428571,14,14,0,1,10,1,0,1,8.917321429,0,2.107142857
223,M,30,76,1,0,0,0,0,0,1899.333214,0,0,0,0,0,0.5475,0.5475,1,1,81.91035714,81.91035714,0,0,71.42857143,5,5,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
224,F,83,175,1,0,1,0,0,0,215.4725,0,0,0,0,0,1370.034643,1370.034643,2,2,0.892857143,0.892857143,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
225,M,14,187,1,0,0,1,0,0,345.6860714,0,0,618.3975,0,0,0.0075,0.0075,1,1,130.5214286,130.5214286,0,111.2357143,19.28571429,5,5,0,4,1,0,0,1,0,0,8.130714286
226,F,57,107,1,0,0,0,0,0,15718.97786,0,0,0,0,0,2071.475714,2071.475714,2,2,1289.178571,1289.178571,0,0,1285.714286,3,3,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
227,F,36,151,1,1,8,0,0,0,4710.719643,7194.881071,0,0,0,0,52.4225,0.003214286,2,1,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
228,F,38,158,1,1,0,0,0,0,10138.79,1.109285714,0,0,0,0,1428.594286,1428.594286,2,2,900.8928571,900.8928571,357.1428571,208.9642857,330.9285714,12,12,1,2,7,NULL,NULL,NULL,NULL,NULL,NULL
229,M,74,141,2,0,0,0,0,0,264.9557143,0,0,0,0,0,178.6228571,178.6228571,2,2,19.82142857,19.82142857,0,0,17.85714286,2,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
230,M,40,271,1,0,0,1,0,0,74934.95607,0,0,0,0,0,5155.043214,3491.461429,26,22,5331.315714,3480.247143,0,113.1082143,1267.071429,41,22,0,2,12,0,1,0,0,1.964285714,0
231,M,27,216,2,0,0,1,0,0,113.7810714,0,0,0,0,0,899.3146429,857.4328571,8,6,886.3235714,844.4635714,392.8571429,123.6535714,284.1782143,24,22,2,9,7,NULL,NULL,NULL,NULL,NULL,NULL
232,M,38,4,1,0,0,0,0,0,33.35428571,0,0,0,0,0,542.9685714,542.9685714,2,2,479.3064286,479.3064286,0,62.91357143,413.5714286,9,9,0,3,5,NULL,NULL,NULL,NULL,NULL,NULL
233,M,32,85,1,0,0,0,0,0,15.98214286,0,0,0,0,0,821.4321429,821.4321429,3,3,6.25,6.25,0,0,0,2,2,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
234,F,54,150,1,0,0,1,0,0,856.3446429,0,0,418.7875,0,0,1695.435357,1287.684643,6,4,1576.862143,1170.893571,357.1428571,0,406,9,7,1,0,4,0,1,0,0,0.214285714,0
235,F,26,146,1,0,0,0,0,1,253.8321429,0,0,0,0,1685.725,1037.659643,995.4771429,5,4,1122.417857,1116.310714,357.1428571,27.58928571,506.7142857,24,22,1,2,15,NULL,NULL,NULL,NULL,NULL,NULL
236,F,37,168,1,0,0,0,0,0,561.1032143,0,0,0,0,0,433.3582143,433.3582143,3,3,512.7392857,512.7392857,450,35.34642857,21.42857143,25,25,11,3,1,0,1,1,0,4.821428571,32.13285714
237,M,40,173,1,0,0,0,0,0,125.0178571,0,0,0,0,0,0.051785714,0.051785714,1,1,1.964285714,1.964285714,0,0,0,1,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
238,M,24,256,1,0,0,0,0,0,563.4078571,0,0,0,0,0,412.4685714,412.4685714,3,3,491.2964286,491.2964286,214.2857143,26.71071429,68.42857143,12,12,2,2,5,0,0,0,0,0,0
239,F,24,150,1,1,10,0,0,0,0,2.944285714,227237.1043,0,0,0,11.42464286,0.000357143,3,1,12,12,0,0,11.78571429,2,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
240,M,43,162,1,0,1,0,0,0,299.4692857,0,6123.713214,0,0,0,1292.1925,1292.1925,3,3,2156.587143,2156.587143,0,0,2153.694286,3,3,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL
241,F,30,12,1,0,0,0,0,0,170.8567857,0,0,0,0,0,285.7592857,285.7592857,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23.71428571
242,F,45,146,1,0,0,0,0,0,708.8621429,0,0,0,0,0,0.016428571,0.016428571,1,1,205.7857143,205.7857143,0,0,173.6071429,3,3,0,0,1,0,0,0,0,0,0
243,M,20,6,1,1,11,0,0,0,534.6296429,83283.00821,0,0,0,0,9618.215,9605.281071,11,8,16060.41714,10703.27429,9714.285714,640.5421429,344.8392857,32,31,6,16,7,NULL,NULL,NULL,NULL,NULL,NULL
244,M,41,162,1,0,0,0,0,0,5.642857143,0,0,0,0,0,270.3592857,270.3592857,3,3,402.5571429,402.5571429,0,104.95,292.6071429,14,14,0,5,7,1,0,0,9.155357143,0,0
245,M,26,183,1,0,0,0,0,0,284.3885714,0,0,0,0,0,519.7157143,519.7157143,3,3,963.2392857,963.2392857,857.1428571,103.9178571,0,14,14,3,9,0,0,0,1,0,0,5.685357143
246,M,62,0,2,0,0,0,0,1,2588.348929,0,0,0,0,229.3585714,1190.157857,1128.182143,5,4,1128.989286,1126.167857,317.8571429,169.9178571,515.3214286,37,36,4,16,14,NULL,NULL,NULL,NULL,NULL,NULL
247,F,55,172,1,1,0,0,1,0,689.3110714,351.8667857,0,0,0,0,4184.068929,2380.510714,11,5,1233.107143,1230.75,571.4285714,246.1071429,410.5714286,22,18,4,3,8,0,0,0,0,0,0
248,F,27,127,1,0,0,0,0,0,776.5903571,0,0,0,0,0,325.0192857,325.0192857,3,3,253.1239286,253.1239286,132.1428571,72.995,47.98607143,14,14,4,9,1,0,1,0,0,10.60821429,0
249,F,25,196,1,1,0,0,0,0,42.99535714,1733.5775,0,0,0,0,2428.688571,2428.688571,2,2,1797.155357,1797.155357,192.8571429,563.2467857,1041.051429,22,22,3,10,9,0,0,1,0,0,11.75
250,F,31,42,1,0,0,0,0,0,536.9514286,0,0,0,0,0,3460.529286,3460.529286,5,5,2245.562857,2245.562857,635.1446429,1043.137143,0,24,24,2,17,0,0,0,0,0,0,0
251,F,67,8,1,1,0,0,0,0,0,6432.6,0,0,0,0,1270.847857,1141.875714,5,3,1410.682143,1410.682143,267.8571429,0,1139.432143,14,14,3,0,10,0,0,0,0,0,0
252,M,45,79,1,1,0,0,0,0,130.7335714,8247.858214,0,0,0,0,398.1464286,0.033214286,5,1,969.7142857,969.7142857,0,775.0714286,190.6071429,5,5,0,1,3,0,1,0,0,5.638571429,0
